"id";"kap_id";"kapitel";"tab_id";"tabelle";"jahr";"raum_id";"raum";"zei_id";"zeile";"quelle";"linktabellenkommentar";"zahl"
"080.041.2009.302.060";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"302";"Sülz";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"4.70"
"080.041.2009.302.090";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"302";"Sülz";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"5.40"
"080.041.2009.303.010";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"303";"Lindenthal";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"55.40"
"080.041.2009.303.020";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"303";"Lindenthal";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"16.00"
"080.041.2009.303.030";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"303";"Lindenthal";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"33.10"
"080.041.2009.303.040";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"303";"Lindenthal";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"24.60"
"080.041.2009.303.050";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"303";"Lindenthal";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"18.20"
"080.041.2009.303.060";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"303";"Lindenthal";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"3.60"
"080.041.2009.303.090";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"303";"Lindenthal";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"4.60"
"080.041.2009.304.010";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"304";"Braunsfeld";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"52.10"
"080.041.2009.304.020";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"304";"Braunsfeld";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"19.20"
"080.041.2009.304.030";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"304";"Braunsfeld";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"31.80"
"080.041.2009.304.040";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"304";"Braunsfeld";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"22.00"
"080.041.2009.304.050";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"304";"Braunsfeld";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"19.70"
"080.041.2009.304.060";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"304";"Braunsfeld";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"3.20"
"080.041.2009.304.090";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"304";"Braunsfeld";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"4.00"
"080.041.2009.305.010";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"305";"Müngersdorf";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"47.50"
"080.041.2009.305.020";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"305";"Müngersdorf";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"14.70"
"080.041.2009.305.030";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"305";"Müngersdorf";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"37.50"
"080.041.2009.305.040";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"305";"Müngersdorf";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"15.50"
"080.041.2009.305.050";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"305";"Müngersdorf";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"26.20"
"080.041.2009.305.060";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"305";"Müngersdorf";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2.50"
"080.041.2009.305.090";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"305";"Müngersdorf";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"3.60"
"080.041.2009.306.010";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"306";"Junkersdorf";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"53.60"
"080.041.2009.306.020";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"306";"Junkersdorf";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"13.20"
"080.041.2009.306.030";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"306";"Junkersdorf";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"37.00"
"080.041.2009.306.040";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"306";"Junkersdorf";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"18.70"
"080.041.2009.306.050";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"306";"Junkersdorf";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"25.20"
"080.041.2009.306.060";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"306";"Junkersdorf";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2.40"
"080.041.2009.306.090";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"306";"Junkersdorf";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"3.60"
"080.041.2009.307.010";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"307";"Weiden";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"45.80"
"080.041.2009.307.020";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"307";"Weiden";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"20.00"
"080.041.2009.307.030";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"307";"Weiden";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"35.90"
"080.041.2009.307.040";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"307";"Weiden";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"14.80"
"080.041.2009.307.050";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"307";"Weiden";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"19.00"
"080.041.2009.307.060";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"307";"Weiden";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"4.10"
"080.041.2009.307.090";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"307";"Weiden";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"6.20"
"080.041.2009.308.010";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"308";"Lövenich";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"52.20"
"080.041.2009.308.020";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"308";"Lövenich";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"18.80"
"080.041.2009.308.030";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"308";"Lövenich";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"38.00"
"080.041.2009.308.040";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"308";"Lövenich";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"17.10"
"080.041.2009.308.050";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"308";"Lövenich";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"19.10"
"080.041.2009.308.060";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"308";"Lövenich";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2.50"
"080.041.2009.308.090";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"308";"Lövenich";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"4.50"
"080.041.2009.309.010";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"309";"Widdersdorf";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"49.10"
"080.041.2009.309.020";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"309";"Widdersdorf";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"19.60"
"080.041.2009.309.030";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"309";"Widdersdorf";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"37.60"
"080.041.2009.309.040";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"309";"Widdersdorf";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"16.10"
"080.041.2009.309.050";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"309";"Widdersdorf";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"19.20"
"080.041.2009.309.060";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"309";"Widdersdorf";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2.80"
"080.041.2009.309.090";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"309";"Widdersdorf";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"4.70"
"080.041.2009.401.010";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"401";"Ehrenfeld";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"44.40"
"080.041.2009.401.020";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"401";"Ehrenfeld";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"21.10"
"080.041.2009.401.030";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"401";"Ehrenfeld";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"15.50"
"080.041.2009.401.040";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"401";"Ehrenfeld";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"38.60"
"080.041.2009.401.050";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"401";"Ehrenfeld";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"10.20"
"080.041.2009.401.060";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"401";"Ehrenfeld";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"7.00"
"080.041.2009.401.090";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"401";"Ehrenfeld";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"7.50"
"080.041.2009.402.010";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"402";"Neuehrenfeld";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"48.00"
"080.041.2009.402.020";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"402";"Neuehrenfeld";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"22.00"
"080.041.2009.402.030";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"402";"Neuehrenfeld";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"20.80"
"080.041.2009.402.040";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"402";"Neuehrenfeld";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"33.90"
"080.041.2009.402.050";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"402";"Neuehrenfeld";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"11.00"
"080.041.2009.402.060";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"402";"Neuehrenfeld";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"6.30"
"080.041.2009.402.090";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"402";"Neuehrenfeld";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"6.00"
"080.041.2009.403.010";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"403";"Bickendorf";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"33.30"
"080.041.2009.403.020";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"403";"Bickendorf";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"27.70"
"080.041.2009.403.030";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"403";"Bickendorf";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"23.10"
"080.041.2009.403.040";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"403";"Bickendorf";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"23.60"
"080.041.2009.403.050";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"403";"Bickendorf";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"9.20"
"080.041.2009.403.060";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"403";"Bickendorf";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"7.40"
"080.041.2009.403.090";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"403";"Bickendorf";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"9.00"
"080.041.2009.404.010";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"404";"Vogelsang";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"40.30"
"080.041.2009.404.020";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"404";"Vogelsang";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"28.30"
"080.041.2009.404.030";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"404";"Vogelsang";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"29.40"
"080.041.2009.404.040";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"404";"Vogelsang";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"18.40"
"080.041.2009.404.050";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"404";"Vogelsang";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"12.90"
"080.041.2009.404.060";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"404";"Vogelsang";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"4.50"
"080.041.2009.404.090";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"404";"Vogelsang";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"6.50"
"080.041.2009.405.010";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"405";"Bocklemünd/Mengenich";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"34.10"
"080.041.2009.405.020";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"405";"Bocklemünd/Mengenich";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"31.60"
"080.041.2009.405.030";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"405";"Bocklemünd/Mengenich";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"30.30"
"080.041.2009.405.040";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"405";"Bocklemünd/Mengenich";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"12.70"
"080.041.2009.405.050";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"405";"Bocklemünd/Mengenich";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"11.40"
"080.041.2009.405.060";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"405";"Bocklemünd/Mengenich";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"6.00"
"080.041.2009.405.090";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"405";"Bocklemünd/Mengenich";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"8.10"
"080.041.2009.406.010";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"406";"Ossendorf";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"35.50"
"080.041.2009.406.020";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"406";"Ossendorf";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"22.90"
"080.041.2009.406.030";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"406";"Ossendorf";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"29.50"
"080.041.2009.406.040";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"406";"Ossendorf";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"21.70"
"080.041.2009.406.050";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"406";"Ossendorf";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"12.10"
"080.041.2009.406.060";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"406";"Ossendorf";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"5.50"
"080.041.2009.406.090";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"406";"Ossendorf";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"8.20"
"080.041.2009.501.010";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"501";"Nippes";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"48.80"
"080.041.2009.501.020";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"501";"Nippes";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"21.60"
"080.041.2009.501.030";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"501";"Nippes";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"16.20"
"080.041.2009.501.040";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"501";"Nippes";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"39.10"
"080.041.2009.501.050";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"501";"Nippes";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"9.50"
"080.041.2009.501.060";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"501";"Nippes";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"6.80"
"080.041.2009.501.090";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"501";"Nippes";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"6.70"
"080.041.2009.502.010";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"502";"Mauenheim";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"43.20"
"080.041.2009.502.020";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"502";"Mauenheim";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"27.60"
"080.041.2009.502.030";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"502";"Mauenheim";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"25.30"
"080.041.2009.502.040";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"502";"Mauenheim";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"22.50"
"080.041.2009.502.050";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"502";"Mauenheim";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"10.80"
"080.041.2009.502.060";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"502";"Mauenheim";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"6.30"
"080.041.2009.502.090";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"502";"Mauenheim";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"7.50"
"080.041.2009.503.010";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"503";"Riehl";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"44.10"
"080.041.2009.503.020";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"503";"Riehl";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"24.80"
"080.041.2009.503.030";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"503";"Riehl";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"26.00"
"080.041.2009.503.040";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"503";"Riehl";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"24.10"
"080.041.2009.503.050";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"503";"Riehl";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"13.20"
"080.041.2009.503.060";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"503";"Riehl";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"5.60"
"080.041.2009.503.090";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"503";"Riehl";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"6.30"
"080.041.2009.504.010";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"504";"Niehl";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"37.40"
"080.041.2009.504.020";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"504";"Niehl";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"27.30"
"080.041.2009.504.030";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"504";"Niehl";"30";"  CDU";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"27.40"
"080.041.2009.504.040";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"504";"Niehl";"40";"  GRÜNE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"20.10"
"080.041.2009.504.050";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"504";"Niehl";"50";"  FDP";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"12.80"
"080.041.2009.504.060";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"504";"Niehl";"60";"  DIE LINKE";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"5.30"
"080.041.2009.504.090";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"504";"Niehl";"90";"  Sonstige";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"7.10"
"080.041.2009.505.010";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"505";"Weidenpesch";"10";"Wahlbeteiligung";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"38.00"
"080.041.2009.505.020";"080";"Politische Verhältnisse";"041";"Europawahl 07.06.2009";"2009";"505";"Weidenpesch";"20";"  SPD";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"26.30"
