"id";"kap_id";"kapitel";"tab_id";"tabelle";"jahr";"raum_id";"raum";"zei_id";"zeile";"quelle";"linktabellenkommentar";"zahl"
"020.020.2009.901.020";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"901";"Mülheim";"20";"Erwerbsfähige Leistungsberechtigte";"Statistik der Bundesagentur für Arbeit";;"6217.00"
"020.020.2009.901.030";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"901";"Mülheim";"30";"darunter Frauen";"Statistik der Bundesagentur für Arbeit";;"2975.00"
"020.020.2009.901.040";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"901";"Mülheim";"40";"darunter Ausländer/-innen";"Statistik der Bundesagentur für Arbeit";;"2782.00"
"020.020.2009.901.060";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"901";"Mülheim";"60";"Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"4587.00"
"020.020.2009.901.070";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"901";"Mülheim";"70";"darunter Single-BG";"Statistik der Bundesagentur für Arbeit";;"2583.00"
"020.020.2009.901.080";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"901";"Mülheim";"80";"darunter Alleinerziehend";"Statistik der Bundesagentur für Arbeit";;"661.00"
"020.020.2009.901.090";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"901";"Mülheim";"90";"darunter Partner-BG ohne Kinder";"Statistik der Bundesagentur für Arbeit";;"501.00"
"020.020.2009.901.100";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"901";"Mülheim";"100";"darunter Partner-BG mit Kind(ern)";"Statistik der Bundesagentur für Arbeit";;"757.00"
"020.020.2009.902.010";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"902";"Buchforst";"10";"Personen in Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"1669.00"
"020.020.2009.902.020";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"902";"Buchforst";"20";"Erwerbsfähige Leistungsberechtigte";"Statistik der Bundesagentur für Arbeit";;"1189.00"
"020.020.2009.902.030";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"902";"Buchforst";"30";"darunter Frauen";"Statistik der Bundesagentur für Arbeit";;"636.00"
"020.020.2009.902.040";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"902";"Buchforst";"40";"darunter Ausländer/-innen";"Statistik der Bundesagentur für Arbeit";;"475.00"
"020.020.2009.902.060";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"902";"Buchforst";"60";"Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"820.00"
"020.020.2009.902.070";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"902";"Buchforst";"70";"darunter Single-BG";"Statistik der Bundesagentur für Arbeit";;"365.00"
"020.020.2009.902.080";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"902";"Buchforst";"80";"darunter Alleinerziehend";"Statistik der Bundesagentur für Arbeit";;"165.00"
"020.020.2009.902.090";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"902";"Buchforst";"90";"darunter Partner-BG ohne Kinder";"Statistik der Bundesagentur für Arbeit";;"115.00"
"020.020.2009.902.100";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"902";"Buchforst";"100";"darunter Partner-BG mit Kind(ern)";"Statistik der Bundesagentur für Arbeit";;"158.00"
"020.020.2009.903.010";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"903";"Buchheim";"10";"Personen in Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"2633.00"
"020.020.2009.903.020";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"903";"Buchheim";"20";"Erwerbsfähige Leistungsberechtigte";"Statistik der Bundesagentur für Arbeit";;"1856.00"
"020.020.2009.903.030";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"903";"Buchheim";"30";"darunter Frauen";"Statistik der Bundesagentur für Arbeit";;"922.00"
"020.020.2009.903.040";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"903";"Buchheim";"40";"darunter Ausländer/-innen";"Statistik der Bundesagentur für Arbeit";;"742.00"
"020.020.2009.903.060";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"903";"Buchheim";"60";"Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"1317.00"
"020.020.2009.903.070";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"903";"Buchheim";"70";"darunter Single-BG";"Statistik der Bundesagentur für Arbeit";;"658.00"
"020.020.2009.903.080";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"903";"Buchheim";"80";"darunter Alleinerziehend";"Statistik der Bundesagentur für Arbeit";;"222.00"
"020.020.2009.903.090";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"903";"Buchheim";"90";"darunter Partner-BG ohne Kinder";"Statistik der Bundesagentur für Arbeit";;"131.00"
"020.020.2009.903.100";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"903";"Buchheim";"100";"darunter Partner-BG mit Kind(ern)";"Statistik der Bundesagentur für Arbeit";;"269.00"
"020.020.2009.904.010";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"904";"Holweide";"10";"Personen in Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"3353.00"
"020.020.2009.904.020";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"904";"Holweide";"20";"Erwerbsfähige Leistungsberechtigte";"Statistik der Bundesagentur für Arbeit";;"2321.00"
"020.020.2009.904.030";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"904";"Holweide";"30";"darunter Frauen";"Statistik der Bundesagentur für Arbeit";;"1268.00"
"020.020.2009.904.040";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"904";"Holweide";"40";"darunter Ausländer/-innen";"Statistik der Bundesagentur für Arbeit";;"750.00"
"020.020.2009.904.060";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"904";"Holweide";"60";"Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"1670.00"
"020.020.2009.904.070";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"904";"Holweide";"70";"darunter Single-BG";"Statistik der Bundesagentur für Arbeit";;"712.00"
"020.020.2009.904.080";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"904";"Holweide";"80";"darunter Alleinerziehend";"Statistik der Bundesagentur für Arbeit";;"385.00"
"020.020.2009.904.090";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"904";"Holweide";"90";"darunter Partner-BG ohne Kinder";"Statistik der Bundesagentur für Arbeit";;"211.00"
"020.020.2009.904.100";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"904";"Holweide";"100";"darunter Partner-BG mit Kind(ern)";"Statistik der Bundesagentur für Arbeit";;"314.00"
"020.020.2009.905.010";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"905";"Dellbrück";"10";"Personen in Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"1478.00"
"020.020.2009.905.020";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"905";"Dellbrück";"20";"Erwerbsfähige Leistungsberechtigte";"Statistik der Bundesagentur für Arbeit";;"1111.00"
"020.020.2009.905.030";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"905";"Dellbrück";"30";"darunter Frauen";"Statistik der Bundesagentur für Arbeit";;"577.00"
"020.020.2009.905.040";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"905";"Dellbrück";"40";"darunter Ausländer/-innen";"Statistik der Bundesagentur für Arbeit";;"269.00"
"020.020.2009.905.060";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"905";"Dellbrück";"60";"Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"865.00"
"020.020.2009.905.070";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"905";"Dellbrück";"70";"darunter Single-BG";"Statistik der Bundesagentur für Arbeit";;"506.00"
"020.020.2009.905.080";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"905";"Dellbrück";"80";"darunter Alleinerziehend";"Statistik der Bundesagentur für Arbeit";;"153.00"
"020.020.2009.905.090";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"905";"Dellbrück";"90";"darunter Partner-BG ohne Kinder";"Statistik der Bundesagentur für Arbeit";;"75.00"
"020.020.2009.905.100";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"905";"Dellbrück";"100";"darunter Partner-BG mit Kind(ern)";"Statistik der Bundesagentur für Arbeit";;"103.00"
"020.020.2009.906.010";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"906";"Höhenhaus";"10";"Personen in Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"1808.00"
"020.020.2009.906.020";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"906";"Höhenhaus";"20";"Erwerbsfähige Leistungsberechtigte";"Statistik der Bundesagentur für Arbeit";;"1246.00"
"020.020.2009.906.030";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"906";"Höhenhaus";"30";"darunter Frauen";"Statistik der Bundesagentur für Arbeit";;"694.00"
"020.020.2009.906.040";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"906";"Höhenhaus";"40";"darunter Ausländer/-innen";"Statistik der Bundesagentur für Arbeit";;"323.00"
"020.020.2009.906.060";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"906";"Höhenhaus";"60";"Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"858.00"
"020.020.2009.906.070";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"906";"Höhenhaus";"70";"darunter Single-BG";"Statistik der Bundesagentur für Arbeit";;"354.00"
"020.020.2009.906.080";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"906";"Höhenhaus";"80";"darunter Alleinerziehend";"Statistik der Bundesagentur für Arbeit";;"191.00"
"020.020.2009.906.090";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"906";"Höhenhaus";"90";"darunter Partner-BG ohne Kinder";"Statistik der Bundesagentur für Arbeit";;"101.00"
"020.020.2009.906.100";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"906";"Höhenhaus";"100";"darunter Partner-BG mit Kind(ern)";"Statistik der Bundesagentur für Arbeit";;"181.00"
"020.020.2009.907.010";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"907";"Dünnwald";"10";"Personen in Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"2000.00"
"020.020.2009.907.020";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"907";"Dünnwald";"20";"Erwerbsfähige Leistungsberechtigte";"Statistik der Bundesagentur für Arbeit";;"1313.00"
"020.020.2009.907.030";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"907";"Dünnwald";"30";"darunter Frauen";"Statistik der Bundesagentur für Arbeit";;"735.00"
"020.020.2009.907.040";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"907";"Dünnwald";"40";"darunter Ausländer/-innen";"Statistik der Bundesagentur für Arbeit";;"408.00"
"020.020.2009.907.060";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"907";"Dünnwald";"60";"Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"910.00"
"020.020.2009.907.070";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"907";"Dünnwald";"70";"darunter Single-BG";"Statistik der Bundesagentur für Arbeit";;"346.00"
"020.020.2009.907.080";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"907";"Dünnwald";"80";"darunter Alleinerziehend";"Statistik der Bundesagentur für Arbeit";;"239.00"
"020.020.2009.907.090";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"907";"Dünnwald";"90";"darunter Partner-BG ohne Kinder";"Statistik der Bundesagentur für Arbeit";;"91.00"
"020.020.2009.907.100";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"907";"Dünnwald";"100";"darunter Partner-BG mit Kind(ern)";"Statistik der Bundesagentur für Arbeit";;"213.00"
"020.020.2009.908.010";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"908";"Stammheim";"10";"Personen in Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"1002.00"
"020.020.2009.908.020";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"908";"Stammheim";"20";"Erwerbsfähige Leistungsberechtigte";"Statistik der Bundesagentur für Arbeit";;"736.00"
"020.020.2009.908.030";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"908";"Stammheim";"30";"darunter Frauen";"Statistik der Bundesagentur für Arbeit";;"387.00"
"020.020.2009.908.040";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"908";"Stammheim";"40";"darunter Ausländer/-innen";"Statistik der Bundesagentur für Arbeit";;"237.00"
"020.020.2009.908.060";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"908";"Stammheim";"60";"Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"512.00"
"020.020.2009.908.070";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"908";"Stammheim";"70";"darunter Single-BG";"Statistik der Bundesagentur für Arbeit";;"226.00"
"020.020.2009.908.080";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"908";"Stammheim";"80";"darunter Alleinerziehend";"Statistik der Bundesagentur für Arbeit";;"93.00"
"020.020.2009.908.090";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"908";"Stammheim";"90";"darunter Partner-BG ohne Kinder";"Statistik der Bundesagentur für Arbeit";;"85.00"
"020.020.2009.908.100";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"908";"Stammheim";"100";"darunter Partner-BG mit Kind(ern)";"Statistik der Bundesagentur für Arbeit";;"97.00"
"020.020.2009.909.010";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"909";"Flittard";"10";"Personen in Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"917.00"
"020.020.2009.909.020";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"909";"Flittard";"20";"Erwerbsfähige Leistungsberechtigte";"Statistik der Bundesagentur für Arbeit";;"613.00"
"020.020.2009.909.030";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"909";"Flittard";"30";"darunter Frauen";"Statistik der Bundesagentur für Arbeit";;"325.00"
"020.020.2009.909.040";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"909";"Flittard";"40";"darunter Ausländer/-innen";"Statistik der Bundesagentur für Arbeit";;"164.00"
"020.020.2009.909.060";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"909";"Flittard";"60";"Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"415.00"
"020.020.2009.909.070";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"909";"Flittard";"70";"darunter Single-BG";"Statistik der Bundesagentur für Arbeit";;"172.00"
"020.020.2009.909.080";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"909";"Flittard";"80";"darunter Alleinerziehend";"Statistik der Bundesagentur für Arbeit";;"82.00"
"020.020.2009.909.090";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"909";"Flittard";"90";"darunter Partner-BG ohne Kinder";"Statistik der Bundesagentur für Arbeit";;"45.00"
"020.020.2009.909.100";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2009";"909";"Flittard";"100";"darunter Partner-BG mit Kind(ern)";"Statistik der Bundesagentur für Arbeit";;"110.00"
"020.020.2010.000.010";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2010";"000";"Stadt Köln";"10";"Personen in Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"115497.00"
"020.020.2010.000.020";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2010";"000";"Stadt Köln";"20";"Erwerbsfähige Leistungsberechtigte";"Statistik der Bundesagentur für Arbeit";;"83218.00"
"020.020.2010.000.030";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2010";"000";"Stadt Köln";"30";"darunter Frauen";"Statistik der Bundesagentur für Arbeit";;"41960.00"
"020.020.2010.000.040";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2010";"000";"Stadt Köln";"40";"darunter Ausländer/-innen";"Statistik der Bundesagentur für Arbeit";;"31464.00"
"020.020.2010.000.060";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2010";"000";"Stadt Köln";"60";"Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"61076.00"
"020.020.2010.000.070";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2010";"000";"Stadt Köln";"70";"darunter Single-BG";"Statistik der Bundesagentur für Arbeit";;"32295.00"
"020.020.2010.000.080";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2010";"000";"Stadt Köln";"80";"darunter Alleinerziehend";"Statistik der Bundesagentur für Arbeit";;"10301.00"
"020.020.2010.000.090";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2010";"000";"Stadt Köln";"90";"darunter Partner-BG ohne Kinder";"Statistik der Bundesagentur für Arbeit";;"6609.00"
"020.020.2010.000.100";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2010";"000";"Stadt Köln";"100";"darunter Partner-BG mit Kind(ern)";"Statistik der Bundesagentur für Arbeit";;"10391.00"
"020.020.2010.001.010";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2010";"001";"Innenstadt";"10";"Personen in Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"8082.00"
"020.020.2010.001.020";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2010";"001";"Innenstadt";"20";"Erwerbsfähige Leistungsberechtigte";"Statistik der Bundesagentur für Arbeit";;"6766.00"
"020.020.2010.001.030";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2010";"001";"Innenstadt";"30";"darunter Frauen";"Statistik der Bundesagentur für Arbeit";;"2821.00"
"020.020.2010.001.040";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2010";"001";"Innenstadt";"40";"darunter Ausländer/-innen";"Statistik der Bundesagentur für Arbeit";;"2167.00"
"020.020.2010.001.060";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2010";"001";"Innenstadt";"60";"Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"5810.00"
"020.020.2010.001.070";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2010";"001";"Innenstadt";"70";"darunter Single-BG";"Statistik der Bundesagentur für Arbeit";;"4409.00"
"020.020.2010.001.080";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2010";"001";"Innenstadt";"80";"darunter Alleinerziehend";"Statistik der Bundesagentur für Arbeit";;"530.00"
"020.020.2010.001.090";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2010";"001";"Innenstadt";"90";"darunter Partner-BG ohne Kinder";"Statistik der Bundesagentur für Arbeit";;"381.00"
"020.020.2010.001.100";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2010";"001";"Innenstadt";"100";"darunter Partner-BG mit Kind(ern)";"Statistik der Bundesagentur für Arbeit";;"401.00"
"020.020.2010.002.010";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2010";"002";"Rodenkirchen";"10";"Personen in Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"7795.00"
"020.020.2010.002.020";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2010";"002";"Rodenkirchen";"20";"Erwerbsfähige Leistungsberechtigte";"Statistik der Bundesagentur für Arbeit";;"5729.00"
"020.020.2010.002.030";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2010";"002";"Rodenkirchen";"30";"darunter Frauen";"Statistik der Bundesagentur für Arbeit";;"2790.00"
"020.020.2010.002.040";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2010";"002";"Rodenkirchen";"40";"darunter Ausländer/-innen";"Statistik der Bundesagentur für Arbeit";;"2047.00"
"020.020.2010.002.060";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2010";"002";"Rodenkirchen";"60";"Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"4282.00"
"020.020.2010.002.070";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2010";"002";"Rodenkirchen";"70";"darunter Single-BG";"Statistik der Bundesagentur für Arbeit";;"2366.00"
"020.020.2010.002.080";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2010";"002";"Rodenkirchen";"80";"darunter Alleinerziehend";"Statistik der Bundesagentur für Arbeit";;"663.00"
"020.020.2010.002.090";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2010";"002";"Rodenkirchen";"90";"darunter Partner-BG ohne Kinder";"Statistik der Bundesagentur für Arbeit";;"480.00"
"020.020.2010.002.100";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2010";"002";"Rodenkirchen";"100";"darunter Partner-BG mit Kind(ern)";"Statistik der Bundesagentur für Arbeit";;"671.00"
"020.020.2010.003.010";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2010";"003";"Lindenthal";"10";"Personen in Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"5544.00"
"020.020.2010.003.020";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2010";"003";"Lindenthal";"20";"Erwerbsfähige Leistungsberechtigte";"Statistik der Bundesagentur für Arbeit";;"4314.00"
